title,view,timeline,youtuber,genre,thumbnail
"리얼먹방▶추석 집밥 한상☆양념목살구이, 차돌된장짜글이, 낙지볶음 대창사리, 모둠전ㅣKorean Home FoodㅣMUKBANGㅣ",5590000,2개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/tNg1ZrWcvKg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB26rwTN9X4iRuKVI7nO8ibNt_udQ
"리얼먹방▶ 대왕""소갈비찜 만들기""☆ ft.잘 익은 파김치ㅣGalbi-jjim & Spring Onion KimchiㅣREAL SOUNDㅣASMR MUKBANGㅣ",5560000,4개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/icRzptI007k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFIw0F3AVF-ZBm8LFh6du4yzgS7w
[Mukbang ASMR] 속이 꽉찬 ! 초대왕 킹크랩 🦀 내장 게살 볶음밥 까지 먹방 ! SeafoodMarket Giant King crab Eatingshow Ssoyoung,5470000,7개월 전,쏘영 Ssoyoung,먹방,https://i.ytimg.com/vi/22uAugL2N4g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFQEsb2aLsP2JvLcDHpYM5LJKATQ
81세 사장님이 처음이시래요.. 48년 전통 시장떡볶이 먹방,5450000,9개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/mA1U63BS-AQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC980eEj-Q3GFl6Lm7pywXUoANipA
토트넘 레전드 선수들의 첫 삼겹살 먹방을 축구경기장 안에서!? +김치치즈볶음밥 어시스트⚽,5320000,6개월 전,영국남자 Korean Englishman,먹방,https://i.ytimg.com/vi/XU-mtn0aDow/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBActVrcQ9mN0WCXNV-uBMGt20NLw
ASMR MUKBANG 직접 만든 대왕 가래떡 떡볶이 불닭볶음면 소세지 먹방 & 레시피 FIRE NOODLES AND CHEETOS Tteokbokki EATING SOUND!,5240000,5개월 전,GONGSAM TABLE 이공삼,먹방,https://i.ytimg.com/vi/8g9WZtBoAA4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALcP9aSNZuVy8paACqEu4yMg0mWA
ASMR 일어나서 바로 먹는 순두부틈새라면 8봉지🍜 리얼먹방 :) I'll add tofu to spicy ramen and eat 10 servings. Mukbang,5240000,5개월 전,[AmiAmi]아미아미,먹방,https://i.ytimg.com/vi/Aw68wdv12Ls/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_Aie7Z9AV9q-WjeJj6Kj4CxhQcA
역대급 매운맛 🔥 불닭 팽이버섯 먹방 & 레시피 🔥 Spicy Enoki Mushrooms With Fire Sauce Recipe Mukbang ASMR Ssoyoung,5230000,7개월 전,쏘영 Ssoyoung,먹방,https://i.ytimg.com/vi/2E0i-ZSBH1Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwePvDBqV1yBzGyYYTPILMDrgfig
"리얼먹방▶""크리스피 통삼겹"" & 비빔면 ☆ 맥주 안주로 최고👍ㅣCrispy Samgyeopsal (Porkbelly)ㅣREAL SOUNDㅣASMR MUKBANGㅣ",5050000,6개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/QuGZv492jLI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2uyVUi_rmDOepFio5-pd7Q7UlrA
리얼먹방▶ 비싸지만 너무 맛있는 랍스터&대게 ☆ 대게 맛있는 랍스터 라면ㅣLobster & CrabㅣREAL SOUNDㅣASMR MUKBANGㅣ,4810000,4개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/poK3rsIKtlU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBd2o68Vfnl5molRBcAEufi_YotpA
BBQ 본사에서 치킨 먹었더니.. 황금올리브 자메이카 먹방,4800000,8개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/g7eXVZlbyUQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEnK7kPabh874J0llWsQAhu_ud-Q
SUB)육즙팡팡 바삭촉촉한 통대창 먹방! 대창 막창 파김치까지(ft.맥주🍺) 꿀조합 리얼사운드 Daechang Makchang Mukbang Asmr,4750000,7개월 전,문복희 Eat with Boki,먹방,https://i.ytimg.com/vi/0bE7u9a4ocw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUO1K2EyX2ONbw6HIT0sJc1I5qyg
"리얼먹방▶ 오늘의 집밥 ☆ 차돌된장찌개,미니돈까스,오이지,미나리무침,김ㅣKorean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",4660000,4개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/x-34Ua8NNWE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCYe2qbxm8LvJM6tkoNpLtB9d08w
