title,view,timeline,youtuber,genre,thumbnail
(Sub)🎬아이폰 14 pro로 찍는 카페 브이로그🎬 / 궁금하면 come on~ come on~💜 / cafe vlog / 더리터 / asmr / nobgm,220000,1개월 전,나징NAJING,브이로그,https://i.ytimg.com/vi/2IMncP21NIA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXHLmlSriLsaBJDKd2nsPagOpn6A
"딤디에 대해 알아보자(갓생 자극, 브이로그의 교과서, 자취 일상)",210000,6개월 전,ZUNA의 예쁜거 덕질하는 채널,브이로그,https://i.ytimg.com/vi/jeJv-1cb3yg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOIUtltA7feGB_YuuTVlipsAPDFQ
다이어트 후 33kg 찐 사람의 폭식 브이로그 ..🍫🍝🍞🍩 3일만에 5kg빼기 그 후 폭식 / 고도비만 다이어트 브이로그,210000,4개월 전,폭식금지,브이로그,https://i.ytimg.com/vi/3DufAQwybXc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCH4pVZPRW9ap6HBSVN4t9qaCkDWA
"🇯🇵일본 편의점 다 털어서 먹는 브이로그 | 쟈지푸딩, 연어초밥, 계란샌드위치 | 로손, 세븐일레븐, 패밀리마트 털기",200000,1개월 전,나경 JESSY,브이로그,https://i.ytimg.com/vi/Ygj0WRiI4Kw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3l5WiDywTUK2RGXHEL-AJyhV7OQ
키즈카페가기! | 짧은근황얘기 | 일상브이로그,200000,1개월 전,참참참,브이로그,https://i.ytimg.com/vi/TcyOuvGUPws/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtraCciqYnSR6jZxPFVQyLGCGGqA
2022 면도 브이로그,190000,3주 전,오킹TV,브이로그,https://i.ytimg.com/vi/lO3eHFh5-IA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAbI-Bwfc3MeN1rVdSG1kQS91fYTg
vlog * 피시방 알바 브이로그 | 아무래도 삼각대없이 찍다보니까...,190000,2일 전,도민이,브이로그,https://i.ytimg.com/vi/m6ghFIWwzVA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyJWKmJ_OyYUWtqmgLTKLVj_P0SQ
🐷남영돈🐷항정살가브리살 짜장면짬뽕군만두 생선백반 미슐랭두부요리 차돌짬뽕유린기🐶춘삼이의유혹 221203 브이로그,190000,2주 전,입짧은햇님,브이로그,https://i.ytimg.com/vi/IBq6RdMWl0s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHhTd3laFt3ZdFWSLpxgk2Y6-GkQ
고딩아들 온라인수업 뒷바라지 일상 브이로그 (집 공부 아들 삼시세끼 챙겨주기) 주부 일상 | 마이맘 TV,190000,1개월 전,마이맘 TV,브이로그,https://i.ytimg.com/vi/sD3V06G7AMs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqxVSUYBp_JuxmSkit24B67dAXKQ
"Sub)💚🧊이 집 얼음소리 맛집이네🧊💚,카페브이로그,음료제조영상,ASMR,최블리,팔공티,cafe vlog",190000,3주 전,최블리choively,브이로그,https://i.ytimg.com/vi/qb-GPbMSjvE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzKLCNnLpZKO2YGMPEFJx3v3Onsg
돈까스 투어 브이로그 🫓 | 제일 맛있는 돈까스를 찾아서..,190000,2개월 전,두디doodi,브이로그,https://i.ytimg.com/vi/JU67l5gEpTc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfuHLYG5rOX4mvwJkKUHBCLf7WsA
올해 모든 시험이 끝났다!!! 이번 기말 시험 결과는 어떨까? 기말고사 마지막날 브이로그,180000,2일 전,마이린 TV,브이로그,https://i.ytimg.com/vi/1UymcqhJiY8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBncauHnNLlkHJOQXidDbnLdObegQ
브이로그 끝난줄 아셨죠?... '최강 케미' 중계진 브이로그 | 카타르 언타이틀드 (Qatar Untitled) EP10,190000,6일 전,MBC스포츠탐험대,브이로그,https://i.ytimg.com/vi/rcWGcY5UFSo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-mXli0nbccfnbp2pk_bE_BKZA5w
먹방브이로그) 단짠의 굴레..✨ 피자먹고 디저트 먹고 다시 피자 먹기 (피자헛 디트로이트/와플/망고빙수/케이크/디저트 먹방),190000,9일 전,가오니의 메뉴판GAONI,브이로그,https://i.ytimg.com/vi/YxDnj_DCaQk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDR20AgSUPj2fGcmSuPSf4v8pM6nw
생존수영 배우러 가기 너무 싫은데... 나만 그래요?! 가족 일상 브이로그 vlog - 나다린TV,180000,1개월 전,나다린TV,브이로그,https://i.ytimg.com/vi/44zK8WGI5ig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtk8hwWR010h8-txFUDc5A-ht6Ag
장거리 부부는 외로울 때 어떻게 하나요..? 영미&깍쟁이 왕자님의 꿀 떨어지는 Q&A💕 |🇺🇸영미의 미국 여행 브이로그 #3,180000,11일 전,셀럽파이브 Celeb Five official,브이로그,https://i.ytimg.com/vi/a5_oBSexDv8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_o7x7shhgZktz2omGGvPynNg_2Q
[C-LOG] HJ’s Vlog - How to spend Seollal holiday in Tongyeong (형준이의 설날 통영 브이로그) l CRAVITY (크래비티),180000,9개월 전,CRAVITY,브이로그,https://i.ytimg.com/vi/lYOCOMDIEnQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPhATmYOoAoWs8ikMbzi1JpNeIdA
차가 올라가지도 내려가지도 못하는 아찔한 실제상황!! 나다린 데리러 가야하는데 미끄러워서 차가 못내려간대요ㅜ 눈 치우기 대작전 가족 일상 브이로그 vlogㅣ토깽이네,180000,1일 전,토깽이네,브이로그,https://i.ytimg.com/vi/-3_3uaW-jug/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwQPmxwnTM85PNvT-nyDyBp_NJ0w
인생 처음 앞머리펌 했는데... 이거 맞아요?! ㅋㅋㅋ 가족 일상 브이로그 vlog - 나다린TV,180000,1개월 전,나다린TV,브이로그,https://i.ytimg.com/vi/UunKRWOB3xQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDqmJsBOSj-8YVvMAkfOujb_T5dw
BTS 정국의 카타르 월드컵 개막식 공연 헤어디자이너의 브이로그!,180000,2주 전,내주제에 Dare U Naeju,브이로그,https://i.ytimg.com/vi/_mq9EISl4XA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDW6pTs2paWV82NqIhLT2QQcl9WLg
harvard midterm vlog 하버드 중간고사 브이로그 | why i've been away 🥲,180000,1개월 전,Bella,브이로그,https://i.ytimg.com/vi/enY4AFRDOIs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzGOV8LiaLF5b5RSSTUDVP58gyMg
"고등학교 끝나고 찜질방,한강 브이로그🪴 *j들은 시청하지마세요*",170000,4개월 전,지희,브이로그,https://i.ytimg.com/vi/NWHfHCTxqXM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzwXbKKW0KlKO4pDQZ5GyeK-8tPg
Vlog 눈물의 승리요정된 썰🦋 기적의 포르투갈전 직관 월드컵 브이로그,170000,13일 전,휘인 Whee In,브이로그,https://i.ytimg.com/vi/l7cQXrmS_R8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2nc1aEREAnxYJvC-b_QLllbTwnA
억대연봉 퇴사 그리고 캠핑 l 퇴사브이로그,170000,13일 전,무카캠핑,브이로그,https://i.ytimg.com/vi/maJmHTlznE0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpRTPxRyVT0nG76riOSi9yx06ABw
🌟 19살 학생사장 일하는 VLOG 🌟 :: 초보사장 / 학생사장 브이로그 / 학생브이로그 / 포장브이로그 / 문구사업 / 인스 / 도무송 / 랜덤박스 / 떡메모지,170000,5개월 전,짜리몽,브이로그,https://i.ytimg.com/vi/kXXhii2eDI8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEJ7ZayP5Bx8QjIrvt4xlnWj0Q3g
VLOG｡ 린이랑 생애 두번째 롯데월드 브이로그💞💞🎡,170000,1개월 전,아린 wested_arin,브이로그,https://i.ytimg.com/vi/LpRQRqI1X7w/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5XKODGp_tflyhCjoMJWq-IC8d1w
[ENG] 🇬🇧👩🏻‍💻 Business school London Medic Vlog 런던의대생 브이로그,170000,1개월 전,Hayeon 하연,브이로그,https://i.ytimg.com/vi/PoeSTWEkcVY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAz-WbjoX1asaRfEctkLFxI_YAo-w
"vlog)직장인 브이로그 | 갑자기 해고 통보😡, 권고사직, 취준생, 갑자기 백수?, 가을 옷 쇼핑(타입서비스, 라티젠, 마뗑킴, 시티브리즈), 일상브이로그",170000,1개월 전,모던쥬스,브이로그,https://i.ytimg.com/vi/7eOPIuMm3iI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAkMhaSUvzPJ6TBNnO_BH1YPBA0Q
[4K] 광복절특집 | 리나랑 잊지못할 여름 보내기 브이로그| Unforgettable One summer Day with Rina VLOG,160000,4개월 전,MomoRina 모모리나,브이로그,https://i.ytimg.com/vi/dtxlmaiKByQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAC5mtn3NDrU26VDYAnO_LxMoyrJA
학교 갈 준비 [지각 브이로그],160000,2개월 전,전지영,브이로그,https://i.ytimg.com/vi/5AeYWdwa3R4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwxXRKNdMid-Jg6FA3nQT_DNrVEA
[vlog] 피쒸익쒸익방 알바 브이로그/피시방,160000,2주 전,은재,브이로그,https://i.ytimg.com/vi/_GVDAzvsh5E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMPEPAW7TiM_I97IhnGSKTO9o8xQ
서울대학교 졸업사진 브이로그 👩🏻‍🎓🎓,150000,1개월 전,All About JAMIE 유진,브이로그,https://i.ytimg.com/vi/KB9_-mB78jI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8hTScUJdblzjtI7b3bwwgfMSjOA
[삼성전자 Vlog EP.23] 라떼 신입(10년 차) VS 요즘 신입(2년 차) 아찔한 라떼 토크 | PKG 공정개발 | S로그 | 직장인 브이로그,170000,9일 전,삼성전자 반도체 [Samsung Semiconductor],브이로그,https://i.ytimg.com/vi/MAhUvQvsj_c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsLkUIF7GSJgMBwhXCRvufvbQ5kw
📚스터디카페 100시간 끊기! 아침 8시에 스카 가서 필통을 잃어버리고 돌아오는 슬픈 하루.. 학원 안 다니는 중학생 방학 일상 브이로그! + 초딩 동생 성적공개!│헬로음이유니,150000,4개월 전,헬로음이유니,브이로그,https://i.ytimg.com/vi/iIi6mqbZ9cE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8JevhXuxajwa_2SlSqWHa_25HlA
[동거 Vlog]🍺직장인 유튜버 일상 먹방 브이로그🍺l 게이 커플 (데이트 서울 패션위크/시원한 생맥주!/피자 치킨 카페/먼치킨 고양이 ) FTM 트랜스젠더 /온리원(SUB),150000,1개월 전,온이원 [only one],브이로그,https://i.ytimg.com/vi/4W_ywip-zDU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1VHsac8G7cpEuqafnoU5JrCVaaQ
3년만에 부활한 불꽃놀이 브이로그 현장에 관종가족이 다녀왔습니다! 현실은.. 육아 전쟁..? 🤣 [밉지않은 관종언니],150000,1개월 전,밉지않은 관종언니,브이로그,https://i.ytimg.com/vi/IzDYrUG3qz8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeQm1NQn4EmmDF7wfaWjJyq7T3ng
직장인 브이로그 | 중소기업 퇴사 브이로그🎊 환승 이직 가보자고!,150000,7개월 전,서네,브이로그,https://i.ytimg.com/vi/btt-l823Je4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCaVHCoFUUqY6ktBJh7MIeWROIcLw
내가 이별 브이로그를 올릴줄은 몰랐지 ...,150000,3개월 전,김채무film,브이로그,https://i.ytimg.com/vi/Sgjawqhwr2E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8i9AplDFYp5csfqgB4_mAYdlBCw
다시 여름으로! 급 떠난 괌 브이로그 EP.1,150000,11일 전,표은지Eunji Pyoapple,브이로그,https://i.ytimg.com/vi/psITEoj6Ue8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCWFuEJKcLd25VI20Ta8ABK6pRBA
ENG) cafe vlog | 🌈 알로록 달로록 음료들 🌈 | 디저트39 카페 브이로그,150000,1개월 전,재앤 Jae N,브이로그,https://i.ytimg.com/vi/CnBk4PNxe6Q/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcaWhBb4SOq0cYbWxVxeKVZE6SMQ
"계절마다 여행 다니는 여행 러버 울 가족👨‍👩‍👧‍👧💖 이번엔 전북 정읍이다! 1박 2일 풀빌라 가족여행 브이로그 ~(˘▽˘~) 연말여행, 언니생일선물 FLEX••💸",150000,9일 전,유정 YUJEONG,브이로그,https://i.ytimg.com/vi/9i-opXZ-NKU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlr8GjVxdUhVvUZwix5WECWViONg
먹방브이로그) 다리만 6개먹는 치킨 먹방이라니🫢❤️ 최애양념치킨!(슈프림블랙라벨 양념치킨+ 슈프림양념치킨),140000,3주 전,가오니의 메뉴판GAONI,브이로그,https://i.ytimg.com/vi/LyKeUcNN51o/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXcKI8TVTGp3JhGCmCcOL91oePlw
🇹🇭 나혼자 태국 후아힌 호캉스 브이로그,140000,4주 전,박소룡 Park So Ryong,브이로그,https://i.ytimg.com/vi/LiBveZ76w6E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaxjGj4iDIwadXbFlvRnGJGtI6Zw
일상브이로그 1인가구 비혼브이로그 환상을 갖지마세요,140000,1개월 전,살다보면,브이로그,https://i.ytimg.com/vi/vHmPdc5688w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZ5t_AnthQTZX9cPMpwFoKYlQxcg
편지 한통 남겨놓고 엄마가 사라졌어요;; 가족 일상 브이로그 vlogㅣ토깽이네,140000,2일 전,토깽이네,브이로그,https://i.ytimg.com/vi/QiodZvaIFZk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgpjzoexUd0NoJkqzdO7UzlKusnQ
"[일상 브이로그] 땅콩 호박으로 만드는 요리, 땅콩 100% 버터 만들기, 오랜만에 먹는 까르보불닭, 20개월 아기 육아",140000,2주 전,로하Roha,브이로그,https://i.ytimg.com/vi/JdNKBXA34aE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEfrd1NjS6446EpbHT1cfcQu2wkQ
[2-전반] 구력 1년 7개월! 싱글 플레이 브이로그 ⛳️,140000,9일 전,G2H5,브이로그,https://i.ytimg.com/vi/59UHzxXa06w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4HihOTIgFMRTDoZDBKDALItSChA
[sub] 🧤💚시원하고 맛도 좋은 민초 최고💚🧤 / 카페 브이로그 / 개인카페 브이로그 / cafe vlog / asmr / no bgm,140000,2주 전,설잉 Seoling,브이로그,https://i.ytimg.com/vi/11yPRUsTM_w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxkW6o4RIbNVy9gUk4JGDBM5uSHw
여성라이더의 1000cc 오토바이 타고 떠나는 500km장거리 라이딩 브이로그🏍,140000,13일 전,세아로그 Se.A Log,브이로그,https://i.ytimg.com/vi/qkdkxd5W06s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkkYQ4xjIGOHg3htAq8SmoP926MQ
예비고3.. 아니 그냥 고3의 스카에서 밤샘 공부하는 브이로그 / 밤샘 브이로그 • 독서실 브이로그 • 예비고3 공부 브이로그 • 무채색 브이로그,130000,4주 전,율,브이로그,https://i.ytimg.com/vi/R5vvUnDRzrQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDk27GfL_vePyr3Zll92Y1UB56c8w
SUB) 하루에 방 9개 보러 다닌 집 구하기 브이로그 + 서울에서 집 구하면서 느낀 소감과 꿀팁ㅣAPARTMENT HUNTING,130000,1개월 전,지호 jihofilm,브이로그,https://i.ytimg.com/vi/o0Si6EnLH8A/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuPb_Xu0E4gqmSOtiWsdI2b1MS8A
정형외과 병동 나이트 근무 (차지+액팅) | 간호사 근무 | 간호사 브이로그 | 간호사 vlog,130000,3개월 전,해랑,브이로그,https://i.ytimg.com/vi/oMnHsbuxYlA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_YiNtxgNx3dQf-9cb4cT3JsG7gQ
✨08년생 3일동안 노는 커플 브이로그✨ •중학생커플 •커플브이로그 •08 •커플로그,120000,4개월 전,김부각,브이로그,https://i.ytimg.com/vi/WY3xVKvAuBI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaneLnNA4gBghBdzKl79TDIqbtug
vlog | 야작과 함께 죽어가는 흔한 예대생 브이로그,120000,1개월 전,남서연SEOYEON,브이로그,https://i.ytimg.com/vi/gESk0Xb-xuY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDYF3-6MvhsyeyWJ0hUIkSjIfv3Q
몸값올리는 브이로그V105 알바 아르바이트 비혼 이혼 1인가구 노점 구제 은빛파도 갈치 고등어 남해군 수협,120000,2주 전,히피이모 hippie,브이로그,https://i.ytimg.com/vi/6E2EDIu9m58/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZRI1O5O5QYgkF_GbDgINuQnnxiA
"관리의 날 | 일상 브이로그 | 친구들이랑 시간 보내기, 문세훈 x 성민지, 이혜선 | 데일리룩",110000,6개월 전,보통의현중 HYEONJOONG,브이로그,https://i.ytimg.com/vi/YFxDt51eN9I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJl-G9d-n9IbMyiNS8wwoqUoqjpg
[NMIXX] 뀨황작물🐱 브이로그 #MIXXTORY | KYUJIN VLOG,110000,4개월 전,NMIXX,브이로그,https://i.ytimg.com/vi/LenLrGU5NO8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-FPWOhOPb2zHmY-lSpLap6m7J7g
일주일 5만원으로 미니멀하게 살기 ㅣ 절약 브이로그 ㅣ 무지출 챌린지,120000,3주 전,넬라의 신혼일기,브이로그,https://i.ytimg.com/vi/qqNItwODKbs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBl7wA5agch7Rl7Jwv7rxFpa4gd5A
VLOG | 27살 첫차 브이로그 | 지프 랭글러 스포츠 2도어🚘 | 왓츠인마이카 | Q&A | 초보운전 | NEW CAR,120000,4주 전,김시카,브이로그,https://i.ytimg.com/vi/C_KaUmwSvCc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6GMaApwvE5C4QOVXokzXyWhqHoA
"🇩🇪독일 출산브이로그 | 남편과 제왕절개 수술실 라이브 👶🏻드디어 아이를 만나다, 초산모 Birth Vlog",110000,2일 전,Daunydew 다우니듀,브이로그,https://i.ytimg.com/vi/Y6cq9vl-P6c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJxD8EgQ4b1CX8ZjbGrEaSDxZY3w
[08년생] 리얼리티 자퇴생 브이로그 ★,120000,11일 전,세라Sarah,브이로그,https://i.ytimg.com/vi/aOy6v81U9Wo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLshDIqEd1sl--9nv9ekrPaY3hew
"만삭 아내와 함께한 주말일상 브이로그, 출산전에 열심히 놀아요, 출산 전 운동, 당인리책발전소, 처남생일, 안 보는 책 버리기",110000,7일 전,강과장,브이로그,https://i.ytimg.com/vi/W9DpJuQJYSQ/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFooQzAP&rs=AOn4CLDOgZfDWGWSh_BUc26iQzFggTw3qw
가출브이로그,110000,1개월 전,천뿡,브이로그,https://i.ytimg.com/vi/dhKNck6DaKo/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwPU-qLkcpftmAxYUJ-CbBoCgLWw
"[CHAEN브이로그] Room makeover🖤_ 모노톤 방 꾸미기 | 오늘의 집 | 타일 카펫 깔기, 블라인드 달기, 모듈 협탁 조립, 침구 바꾸기",110000,2개월 전,CHAEN채니,브이로그,https://i.ytimg.com/vi/sYp-QzzKVIs/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAc1X6uLvTStWLONmXVeW_HPgTJA
드디어 열무를 만났어요! / 무통주사 없는 자연분만 / 출산 브이로그,110000,5일 전,강이부부,브이로그,https://i.ytimg.com/vi/PMMQ4JL1HcE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnfXt6gERGAx1rqrEbz46SA9iJUQ
입원 브이로그.,110000,1개월 전,강이부부,브이로그,https://i.ytimg.com/vi/-3UuVaVA0uM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAIjM2HUYD99gtB0o668jlf5ElO3w
남자친구와 데이트 브이로그,110000,10일 전,미선짱,브이로그,https://i.ytimg.com/vi/M7WhEDyRMGk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUgqMUNIre5REHV02Qj9PctNqGCg
이혼녀의 삶 세 종류의 인간 브이로그 V104 이혼 비혼 1인가구 한남뉴타운 한남3구역 원룸 브이로그,100000,4주 전,히피이모 hippie,브이로그,https://i.ytimg.com/vi/FCn11CvYyEY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAG7rHajD-tO9Ml2hDl5LPn7DiE_w
"[아티스트 브이로그 EP12] 김아중X곽선영, '내 배우'와 '내 매니저'의 진짜 우정 #연예인매니저로살아남기 EP.12",100000,5일 전,tvN drama,브이로그,https://i.ytimg.com/vi/jDywk8n9cvs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGydpgA0F9sb1l6K-ctF8NbZxLhQ
[일상 브이로그] 학원 안다니고 하루만에 운전면허 따기 | 운전면허 필기 기능 도로주행 | 운전면허 독학 | 2종보통 | 대학생 브이로그,100000,5개월 전,형's vlog,브이로그,https://i.ytimg.com/vi/UxrU0p58F3w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB84p83WNiPcBEZviTdJbMyCo0yMw
